Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
139,139,139,139,139,2017-06-06 04:47:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
140,140,140,140,140,2017-06-06 04:50:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
141,141,141,141,141,2017-06-06 04:54:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
142,142,142,142,142,2017-06-06 04:57:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
143,143,143,143,143,2017-06-06 05:00:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
144,144,144,144,144,2017-06-06 05:03:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
145,145,145,145,145,2017-06-06 05:07:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
146,146,146,146,146,2017-06-06 05:10:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
147,147,147,147,147,2017-06-06 05:13:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
148,148,148,148,148,2017-06-06 05:16:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
149,149,149,149,149,2017-06-06 05:20:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
150,150,150,150,150,2017-06-06 05:23:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
151,151,151,151,151,2017-06-06 05:26:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
152,152,152,152,152,2017-06-06 05:30:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
153,153,153,153,153,2017-06-06 05:33:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
154,154,154,154,154,2017-06-06 05:36:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
155,155,155,155,155,2017-06-06 05:39:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
156,156,156,156,156,2017-06-06 05:43:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
157,157,157,157,157,2017-06-06 05:46:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
158,158,158,158,158,2017-06-06 05:49:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
159,159,159,159,159,2017-06-06 05:52:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
160,160,160,160,160,2017-06-06 05:56:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
161,161,161,161,161,2017-06-06 05:59:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
162,162,162,162,162,2017-06-06 06:02:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
163,163,163,163,163,2017-06-06 06:05:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
164,164,164,164,164,2017-06-06 06:09:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
165,165,165,165,165,2017-06-06 06:12:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
166,166,166,166,166,2017-06-06 06:15:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
167,167,167,167,167,2017-06-06 06:19:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
168,168,168,168,168,2017-06-06 06:22:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
169,169,169,169,169,2017-06-06 06:25:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
170,170,170,170,170,2017-06-06 06:28:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
171,171,171,171,171,2017-06-06 06:32:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
172,172,172,172,172,2017-06-06 06:35:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
173,173,173,173,173,2017-06-06 06:38:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
174,174,174,174,174,2017-06-06 06:41:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
175,175,175,175,175,2017-06-06 06:45:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
176,176,176,176,176,2017-06-06 06:48:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
177,177,177,177,177,2017-06-06 06:51:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
178,178,178,178,178,2017-06-06 06:55:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
179,179,179,179,179,2017-06-06 06:58:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
180,180,180,180,180,2017-06-06 07:01:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
181,181,181,181,181,2017-06-06 07:04:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
182,182,182,182,182,2017-06-06 07:08:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
183,183,183,183,183,2017-06-06 07:11:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
184,184,184,184,184,2017-06-06 07:14:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
185,185,185,185,185,2017-06-06 07:16:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
186,186,186,186,186,2017-06-06 07:17:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
187,187,187,187,187,2017-06-06 07:20:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
188,188,188,188,188,2017-06-06 07:24:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
189,189,189,189,189,2017-06-06 07:27:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
190,190,190,190,190,2017-06-06 07:30:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
191,191,191,191,191,2017-06-06 07:33:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
192,192,192,192,192,2017-06-06 07:37:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
193,193,193,193,193,2017-06-06 07:40:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
194,194,194,194,194,2017-06-06 07:43:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
195,195,195,195,195,2017-06-06 07:46:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
196,196,196,196,196,2017-06-06 07:47:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
197,197,197,197,197,2017-06-06 07:48:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
198,198,198,198,198,2017-06-06 07:49:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
199,199,199,199,199,2017-06-06 07:50:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
200,200,200,200,200,2017-06-06 07:53:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
201,201,201,201,201,2017-06-06 07:57:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
202,202,202,202,202,2017-06-06 08:00:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
203,203,203,203,203,2017-06-06 08:03:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
204,204,204,204,204,2017-06-06 08:06:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
205,205,205,205,205,2017-06-06 08:10:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
206,206,206,206,206,2017-06-06 08:13:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
207,207,207,207,207,2017-06-06 08:16:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
208,208,208,208,208,2017-06-06 08:20:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
209,209,209,209,209,2017-06-06 08:23:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
210,210,210,210,210,2017-06-06 08:26:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
211,211,211,211,211,2017-06-06 08:28:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
212,212,212,212,212,2017-06-06 08:29:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
213,213,213,213,213,2017-06-06 08:30:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
214,214,214,214,214,2017-06-06 08:31:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
215,215,215,215,215,2017-06-06 08:31:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
216,216,216,216,216,2017-06-06 08:32:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
217,217,217,217,217,2017-06-06 08:33:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
218,218,218,218,218,2017-06-06 08:36:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
219,219,219,219,219,2017-06-06 08:40:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
220,220,220,220,220,2017-06-06 08:43:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
221,221,221,221,221,2017-06-06 08:46:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
222,222,222,222,222,2017-06-06 08:50:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
223,223,223,223,223,2017-06-06 08:53:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
224,224,224,224,224,2017-06-06 08:56:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
225,225,225,225,225,2017-06-06 08:59:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
226,226,226,226,226,2017-06-06 09:03:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
227,227,227,227,227,2017-06-06 09:06:00,0,18,"ACC开,3D定位,天线正常","湖北省武汉市东西湖区G316(福兰线),距四大队 约142米,距三大队 约208米",114.086784,30.62697,0.0,18
